number,title,state,created_at,closed_at,cycle_time_hours,labels,is_task_issue,task_subtype,cobbler_run_id,is_problem_report,is_recurring,target,body_length
3228,"[stitch] [stitch] cmd/yes: error handling, exit codes, and differential tests (prd012 R3.1-R3.3, R4.1-R4.3)",CLOSED,2026-03-23T22:48:33+00:00,2026-03-23T22:52:51+00:00,0.0717,cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/yes,2498
3227,"[stitch] [stitch] cmd/yes: core output behavior, argument handling, and help/version (prd012 R1.1-R1.4, R2.1-R2.2)",CLOSED,2026-03-23T22:48:31+00:00,2026-03-23T22:49:50+00:00,0.0219,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/yes,2296
3226,[measure] generation-gh-2626-run38 #3226,CLOSED,2026-03-23T22:46:40+00:00,2026-03-23T22:48:50+00:00,0.0361,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3225,"[stitch] cmd/false: error handling, exit codes, and differential tests (prd014 R3.1-R3.2, R4.1-R4.3)",CLOSED,2026-03-23T22:39:45+00:00,2026-03-23T22:46:34+00:00,0.1136,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/false,2210
3224,"[stitch] cmd/false: core exit behavior, argument handling, and help/version (prd014 R1.1-R1.3, R2.1-R2.3)",CLOSED,2026-03-23T22:39:44+00:00,2026-03-23T22:44:40+00:00,0.0822,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/false,2348
3223,"[stitch] cmd/true: error handling, exit codes, and differential tests (prd013 R3.1-R3.2, R4.1-R4.3)",CLOSED,2026-03-23T22:39:43+00:00,2026-03-23T22:43:47+00:00,0.0678,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/true,2102
3222,"[stitch] cmd/true: core exit behavior, argument handling, and help/version (prd013 R1.1-R1.3, R2.1-R2.3)",CLOSED,2026-03-23T22:39:42+00:00,2026-03-23T22:40:56+00:00,0.0206,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/true,2214
3221,[measure] generation-gh-2626-run38 #3221,CLOSED,2026-03-23T22:35:07+00:00,2026-03-23T22:40:01+00:00,0.0817,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3220,"[stitch] [stitch] cmd/du: error handling, exit codes, and help/version output (prd009 R4.1-R4.2, R5.1)",CLOSED,2026-03-23T22:10:15+00:00,2026-03-23T22:35:01+00:00,0.4128,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/du,2173
3219,"[stitch] [stitch] cmd/du: summarize, total, depth limit, and filesystem options (prd009 R2.7-R2.8, R3.1-R3.3)",CLOSED,2026-03-23T22:10:14+00:00,2026-03-23T22:31:38+00:00,0.3567,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/du,2266
3218,[stitch] [stitch] cmd/du: display options and size formatting (prd009 R2.2-R2.6),CLOSED,2026-03-23T22:10:13+00:00,2026-03-23T22:25:51+00:00,0.2606,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/du,2347
3217,"[stitch] [stitch] cmd/du: core directory traversal and basic size output (prd009 R1.1-R1.5, R2.1)",CLOSED,2026-03-23T22:10:12+00:00,2026-03-23T22:20:09+00:00,0.1658,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/du,3114
3216,[measure] generation-gh-2626-run38 #3216,CLOSED,2026-03-23T22:07:29+00:00,2026-03-23T22:10:30+00:00,0.0503,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3215,"[stitch] cmd/sponge: SIGPIPE handling and help/version output (prd007 R5.3-R5.4, R6.1-R6.2)",CLOSED,2026-03-23T21:43:01+00:00,2026-03-23T22:07:22+00:00,0.4058,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/sponge,1565
3214,"[stitch] cmd/sponge: error handling, exit codes, and signal cleanup (prd007 R3.3, R4.1-R4.3, R5.1-R5.2)",CLOSED,2026-03-23T21:43:00+00:00,2026-03-23T22:06:03+00:00,0.3842,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/sponge,1751
3213,"[stitch] cmd/sponge: append mode and file permission preservation (prd007 R2.2-R2.5, R3.1-R3.2)",CLOSED,2026-03-23T21:42:59+00:00,2026-03-23T22:03:55+00:00,0.3489,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/sponge,1850
3212,"[stitch] cmd/sponge: core stdin buffering and file write (prd007 R1.1-R1.5, R2.1)",CLOSED,2026-03-23T21:42:58+00:00,2026-03-23T21:44:42+00:00,0.0289,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,cmd/sponge,1936
3211,[measure] generation-gh-2626-run38 #3211,CLOSED,2026-03-23T21:40:05+00:00,2026-03-23T21:43:16+00:00,0.0531,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3210,[stitch] [stitch] prd003-format (implementation),CLOSED,2026-03-23T19:39:19+00:00,2026-03-23T21:39:58+00:00,2.0108,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,3839
3209,[stitch] [stitch] prd087-sizeparse (contract),CLOSED,2026-03-23T19:39:17+00:00,2026-03-23T19:41:53+00:00,0.0433,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1571
3208,[stitch] [stitch] prd086-hashutil (contract),CLOSED,2026-03-23T19:39:16+00:00,2026-03-23T19:41:16+00:00,0.0333,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2550
3207,[stitch] [stitch] prd003-format (contract),CLOSED,2026-03-23T19:39:15+00:00,2026-03-23T19:40:32+00:00,0.0214,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2628
3206,[measure] generation-gh-2626-run38 #3206,CLOSED,2026-03-23T19:35:28+00:00,2026-03-23T19:39:36+00:00,0.0689,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3205,[stitch] prd002-sys (implementation),CLOSED,2026-03-23T19:29:53+00:00,2026-03-23T19:35:21+00:00,0.0911,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2940
3204,[stitch] prd002-sys (contract),CLOSED,2026-03-23T19:29:51+00:00,2026-03-23T19:33:53+00:00,0.0672,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2437
3203,[stitch] prd001-testutils (implementation),CLOSED,2026-03-23T19:29:50+00:00,2026-03-23T19:32:08+00:00,0.0383,cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2655
3202,[stitch] prd001-testutils (contract),CLOSED,2026-03-23T19:29:49+00:00,2026-03-23T19:31:25+00:00,0.0267,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2433
3201,[measure] generation-gh-2626-run38 #3201,CLOSED,2026-03-23T19:27:40+00:00,2026-03-23T19:30:10+00:00,0.0417,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3200,[measure] [stitch] prd006-cat R4.6-R4.9 (tests),CLOSED,2026-03-23T19:25:03+00:00,2026-03-23T19:27:34+00:00,0.0419,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,1739
3199,[measure] [stitch] prd006-cat R4.2-R4.5 (tests),CLOSED,2026-03-23T19:25:02+00:00,2026-03-23T19:26:28+00:00,0.0239,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,1722
3198,[stitch] [stitch] prd006-cat R4.6-R4.9 (implementation),CLOSED,2026-03-23T19:25:01+00:00,2026-03-23T19:27:29+00:00,0.0411,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1548
3197,[stitch] [stitch] prd006-cat R4.2-R4.5 (implementation),CLOSED,2026-03-23T19:24:59+00:00,2026-03-23T19:26:22+00:00,0.0231,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1481
3196,[measure] generation-gh-2626-run38 #3196,CLOSED,2026-03-23T19:22:39+00:00,2026-03-23T19:25:18+00:00,0.0442,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3195,[stitch] prd006-cat R1.2-R5.4 (tests),CLOSED,2026-03-23T19:10:15+00:00,2026-03-23T19:22:32+00:00,0.2047,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2250
3194,[stitch] prd006-cat R5.1-R5.4 (implementation),CLOSED,2026-03-23T19:10:13+00:00,2026-03-23T19:19:15+00:00,0.1506,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1576
3193,[stitch] prd006-cat R2.3-R4.9 (implementation),CLOSED,2026-03-23T19:10:12+00:00,2026-03-23T19:17:12+00:00,0.1167,cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1920
3192,[stitch] prd006-cat R1.2-R3.3 (implementation),CLOSED,2026-03-23T19:10:11+00:00,2026-03-23T19:15:39+00:00,0.0911,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2303
3191,[measure] generation-gh-2626-run38 #3191,CLOSED,2026-03-23T19:09:00+00:00,2026-03-23T19:10:30+00:00,0.025,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3190,[stitch] prd006-cat R1.1-R5.4 (contract),CLOSED,2026-03-23T19:04:34+00:00,2026-03-23T19:08:55+00:00,0.0725,cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1841
3189,[stitch] prd059-version R1.1-R1.5 (implementation),CLOSED,2026-03-23T19:04:33+00:00,2026-03-23T19:07:47+00:00,0.0539,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1645
3188,[stitch] prd059-version R1.1-R1.5 (contract),CLOSED,2026-03-23T19:04:31+00:00,2026-03-23T19:06:31+00:00,0.0333,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1488
3187,[stitch] prd087-sizeparse R3.1-R3.2 (implementation),CLOSED,2026-03-23T19:04:30+00:00,2026-03-23T19:05:33+00:00,0.0175,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1376
3186,[measure] generation-gh-2626-run38 #3186,CLOSED,2026-03-23T19:01:40+00:00,2026-03-23T19:04:52+00:00,0.0533,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3185,"[stitch] prd088-encutil R2.1-R2.3, R3.1-R3.2 (implementation)",CLOSED,2026-03-23T18:52:57+00:00,2026-03-23T19:01:33+00:00,0.1433,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2201
3184,"[stitch] prd088-encutil R2.1-R2.3, R3.1-R3.2 (contract)",CLOSED,2026-03-23T18:52:56+00:00,2026-03-23T18:58:18+00:00,0.0894,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1927
3183,"[stitch] prd087-sizeparse R1.1-R1.4, R2.1-R2.2 (implementation)",CLOSED,2026-03-23T18:52:55+00:00,2026-03-23T18:57:25+00:00,0.075,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2274
3182,"[stitch] prd087-sizeparse R1.1-R1.4, R2.1-R2.2, R3.1-R3.2 (contract)",CLOSED,2026-03-23T18:52:53+00:00,2026-03-23T18:54:01+00:00,0.0189,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1767
3181,[measure] generation-gh-2626-run38 #3181,CLOSED,2026-03-23T18:50:58+00:00,2026-03-23T18:53:11+00:00,0.0369,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3180,"[stitch] prd086-hashutil R2.3, R3.1-R3.2: VerifyChecksums and DigestFiles (implementation)",CLOSED,2026-03-23T13:52:21+00:00,2026-03-23T18:50:52+00:00,4.9753,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2677
3179,"[stitch] prd086-hashutil R1.1-R1.4, R2.1-R2.3 (contract and core implementation)",CLOSED,2026-03-23T13:52:20+00:00,2026-03-23T18:48:20+00:00,4.9333,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2408
3178,[stitch] prd003-format R3.4-R3.6: Columns edge cases and format tests (implementation),CLOSED,2026-03-23T13:52:18+00:00,2026-03-23T14:49:31+00:00,0.9536,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1754
3177,"[stitch] prd003-format R2.5-R2.7, R3.1-R3.3: ColorEnabled helpers and padding functions (implementation)",CLOSED,2026-03-23T13:52:17+00:00,2026-03-23T14:47:50+00:00,0.9258,cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,3074
3176,[measure] generation-gh-2626-run38 #3176,CLOSED,2026-03-23T13:50:07+00:00,2026-03-23T13:52:38+00:00,0.0419,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3175,"[stitch] prd003-format R1.1-R1.4, R2.1-R2.4: HumanSize and color output (implementation)",CLOSED,2026-03-23T13:43:58+00:00,2026-03-23T13:49:59+00:00,0.1003,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,3377
3174,"[stitch] prd002-sys R2.6, R3.1-R3.3: process group and priority syscalls (implementation)",CLOSED,2026-03-23T13:43:57+00:00,2026-03-23T13:48:33+00:00,0.0767,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,2110
3173,[stitch] prd001-testutils R5.1-R5.2: BuildBinary caching and test helpers (implementation),CLOSED,2026-03-23T13:43:56+00:00,2026-03-23T13:46:58+00:00,0.0506,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,1607
3172,"[stitch] prd001-testutils R3.3-R3.6, R4.1-R4.4: RunDiffTests normalization and advanced comparison (implementation)",CLOSED,2026-03-23T13:43:54+00:00,2026-03-23T13:44:49+00:00,0.0153,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,,3389
3171,[measure] generation-gh-2626-run38 #3171,CLOSED,2026-03-23T13:41:15+00:00,2026-03-23T13:44:16+00:00,0.0503,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3170,"[stitch] [stitch] prd002-sys R2.2-R2.4, R2.5: pkg/sys terminal and resize (implementation)",CLOSED,2026-03-23T13:27:16+00:00,2026-03-23T13:41:08+00:00,0.2311,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,pkg/sys,2121
3169,"[stitch] [stitch] prd002-sys R1.5-R1.7, R2.1: pkg/sys Stat, Lstat, FileInfo, and InstallSIGPIPEHandler (implementation)",CLOSED,2026-03-23T13:27:14+00:00,2026-03-23T13:38:18+00:00,0.1844,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,pkg/sys,2236
3168,"[stitch] [stitch] prd001-testutils R2.5-R2.6, R3.1-R3.2: pkg/testutils BuildBinary and error reporting (implementation)",CLOSED,2026-03-23T13:27:13+00:00,2026-03-23T13:31:35+00:00,0.0728,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,pkg/testutils,2329
3167,[stitch] [stitch] prd001-testutils R2.1-R2.4: pkg/testutils DiffTest and RunDiffTests (implementation),CLOSED,2026-03-23T13:27:11+00:00,2026-03-23T13:30:00+00:00,0.0469,cobbler-ready;cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,pkg/testutils,2349
3166,[measure] generation-gh-2626-run38 #3166,CLOSED,2026-03-23T13:26:08+00:00,2026-03-23T13:27:33+00:00,0.0236,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3165,[stitch] prd088-encutil R1.1-R1.3: pkg/encutil types and signatures (contract),CLOSED,2026-03-23T13:23:57+00:00,2026-03-23T13:26:03+00:00,0.035,cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,pkg/encutil,1979
3164,[measure] generation-gh-2626-run38 #3164,CLOSED,2026-03-23T13:22:52+00:00,2026-03-23T13:24:09+00:00,0.0214,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3163,[stitch] prd002-sys R1.1-R1.4: pkg/sys types and signatures (contract),CLOSED,2026-03-23T13:21:40+00:00,2026-03-23T13:22:47+00:00,0.0186,cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,pkg/sys,2727
3162,[measure] generation-gh-2626-run38 #3162,CLOSED,2026-03-23T13:20:26+00:00,2026-03-23T13:21:49+00:00,0.0231,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3161,[stitch] prd001-testutils R1.1-R1.4: pkg/testutils types and signatures (contract),CLOSED,2026-03-23T13:19:11+00:00,2026-03-23T13:20:21+00:00,0.0194,cobbler-gen-generation-gh-2626-run38,True,stitch,generation-gh-2626-run38,False,False,pkg/testutils,2362
3160,[measure] generation-gh-2626-run38 #3160,CLOSED,2026-03-23T13:17:58+00:00,2026-03-23T13:19:24+00:00,0.0239,cobbler-gen-generation-gh-2626-run38,True,measure,generation-gh-2626-run38,False,False,,157
3158,Recurring: Audit specifications for shared code and external library opportunities,OPEN,2026-03-23T13:10:13+00:00,,,enhancement,False,,,False,True,,823
3155,Recurring: Add new utility specifications,CLOSED,2026-03-23T12:08:47+00:00,2026-03-23T13:08:15+00:00,0.9911,,False,,,False,True,,794
3153,Recurring: Add new utility specifications,CLOSED,2026-03-23T03:00:00+00:00,2026-03-23T12:40:10+00:00,9.6694,,False,,,False,True,,1701
3151,Recurring: Upgrade to latest cobbler-scaffold,CLOSED,2026-03-23T02:51:57+00:00,2026-03-28T02:19:07+00:00,119.4528,enhancement,False,,,False,True,,3741
3149,Recurring: Audit specifications for shared code and external library opportunities,CLOSED,2026-03-23T02:48:01+00:00,2026-03-23T13:12:44+00:00,10.4119,enhancement,False,,,False,True,,1460
3148,Recurring: Audit specifications for shared code and external library opportunities,CLOSED,2026-03-23T02:37:58+00:00,2026-03-23T02:48:25+00:00,0.1742,enhancement,False,,,False,True,,2621
3146,Recurring: Add new utility specifications,CLOSED,2026-03-23T02:35:34+00:00,2026-03-23T03:00:10+00:00,0.41,,False,,,False,True,,3508
3144,Recurring: Add new utility specifications,CLOSED,2026-03-23T02:26:04+00:00,2026-03-23T02:35:55+00:00,0.1642,,False,,,False,True,,3464
3142,Set all non-trivial requirement weights to 4,CLOSED,2026-03-23T01:59:43+00:00,2026-03-23T02:01:10+00:00,0.0242,enhancement,False,,,False,False,,562
3140,prd072-od: increase weights and remove from rel99.0,CLOSED,2026-03-23T01:44:49+00:00,2026-03-23T01:46:43+00:00,0.0317,enhancement,False,,,False,False,,798
3138,Increase requirement weights for PRDs with slow stitch tasks,CLOSED,2026-03-23T01:01:57+00:00,2026-03-23T01:03:37+00:00,0.0278,enhancement,False,,,False,False,,1390
3134,Add requirement_weight to all PRD requirement items,CLOSED,2026-03-22T22:11:57+00:00,2026-03-22T22:20:20+00:00,0.1397,enhancement,False,,,False,False,,1719
3133,Recurring: Upgrade to latest cobbler-scaffold,CLOSED,2026-03-22T22:07:06+00:00,2026-03-23T02:52:09+00:00,4.7508,enhancement,False,,,False,True,,3669
3131,Recurring: Post-generation repository cleanup,CLOSED,2026-03-21T15:57:34+00:00,2026-03-28T02:09:50+00:00,154.2044,,False,,,False,True,,4090
3128,"[stitch] prd072-od R1.1, R1.2, R1.3, R1.4: od input parsing and octal dump core",CLOSED,2026-03-21T14:12:51+00:00,2026-03-21T15:48:12+00:00,1.5892,cobbler-in-progress;cobbler-gen-generation-gh-2626-run37,True,stitch,generation-gh-2626-run37,False,False,,2661
3127,[measure] generation-gh-2626-run37 #3127,CLOSED,2026-03-21T14:09:28+00:00,2026-03-21T14:13:03+00:00,0.0597,cobbler-gen-generation-gh-2626-run37,True,measure,generation-gh-2626-run37,False,False,,157
3126,[stitch] prd072-od (contract): cmd/od package stubs,CLOSED,2026-03-21T14:07:50+00:00,2026-03-21T14:09:21+00:00,0.0253,cobbler-ready;cobbler-gen-generation-gh-2626-run37,True,stitch,generation-gh-2626-run37,False,False,cmd/od,1852
3125,[measure] generation-gh-2626-run37 #3125,CLOSED,2026-03-21T14:06:02+00:00,2026-03-21T14:08:00+00:00,0.0328,cobbler-gen-generation-gh-2626-run37,True,measure,generation-gh-2626-run37,False,False,,157
3124,"[stitch] prd073-printf R4.1, R4.2, R4.3, R4.4: printf error handling and edge cases",CLOSED,2026-03-21T14:01:40+00:00,2026-03-21T14:05:56+00:00,0.0711,cobbler-ready;cobbler-gen-generation-gh-2626-run37,True,stitch,generation-gh-2626-run37,False,False,,1895
3123,[measure] generation-gh-2626-run37 #3123,CLOSED,2026-03-21T14:00:50+00:00,2026-03-21T14:01:50+00:00,0.0167,cobbler-gen-generation-gh-2626-run37,True,measure,generation-gh-2626-run37,False,False,,157
3122,"[stitch] [stitch] prd073-printf R3.1, R3.2, R3.3, R3.4: printf escape sequences and argument cycling",CLOSED,2026-03-21T13:56:32+00:00,2026-03-21T14:00:44+00:00,0.07,cobbler-ready;cobbler-gen-generation-gh-2626-run37,True,stitch,generation-gh-2626-run37,False,False,,2096
