task_id,git_commit_count,final_target,final_srd_id,total_cost_usd,total_duration_s,total_tokens_input,productive_commits,zero_loc_commits,git_wasted_cost_proxy,first_commit_at,last_commit_at,span_hours
3950,1,cmd/id,srd041,0.7284,88,432910,1,0,0.0,2026-03-29T19:15:11+00:00,2026-03-29T19:15:11+00:00,0.0
3952,1,cmd/id,srd041,1.0013,159,699588,1,0,0.0,2026-03-29T19:20:00+00:00,2026-03-29T19:20:00+00:00,0.0
3953,1,cmd/id,srd041,0.8126,128,532665,1,0,0.0,2026-03-29T19:22:28+00:00,2026-03-29T19:22:28+00:00,0.0
3954,1,cmd/tr,srd054,2.1421,626,953616,1,0,0.0,2026-03-29T19:33:10+00:00,2026-03-29T19:33:10+00:00,0.0
3955,1,cmd/tr,srd054,1.5538,420,551754,1,0,0.0,2026-03-29T19:40:29+00:00,2026-03-29T19:40:29+00:00,0.0
3957,1,cmd/tr,srd054,2.2171,481,1839915,1,0,0.0,2026-03-29T19:50:38+00:00,2026-03-29T19:50:38+00:00,0.0
3958,1,cmd/tr,srd054,1.6012,163,1776431,1,0,0.0,2026-03-29T19:53:37+00:00,2026-03-29T19:53:37+00:00,0.0
3959,1,cmd/sort,srd053,1.1543,246,746058,1,0,0.0,2026-03-29T19:57:59+00:00,2026-03-29T19:57:59+00:00,0.0
3960,1,cmd/tail,srd055,1.0779,174,609130,1,0,0.0,2026-03-29T20:01:09+00:00,2026-03-29T20:01:09+00:00,0.0
3962,1,cmd/sort,srd053,1.1956,229,735004,1,0,0.0,2026-03-29T20:06:42+00:00,2026-03-29T20:06:42+00:00,0.0
3963,1,cmd/sort,srd053,1.8011,528,576179,1,0,0.0,2026-03-29T20:15:48+00:00,2026-03-29T20:15:48+00:00,0.0
3964,1,cmd/tail,srd055,1.0416,159,720530,1,0,0.0,2026-03-29T20:18:44+00:00,2026-03-29T20:18:44+00:00,0.0
3965,1,cmd/tail,srd055,0.7826,71,609368,1,0,0.0,2026-03-29T20:20:12+00:00,2026-03-29T20:20:12+00:00,0.0
3967,1,cmd/sort,srd053,2.6793,777,1277263,1,0,0.0,2026-03-29T20:34:54+00:00,2026-03-29T20:34:54+00:00,0.0
3968,1,cmd/sort,srd053,2.1266,215,2600364,1,0,0.0,2026-03-30T00:24:09+00:00,2026-03-30T00:24:09+00:00,0.0
3969,1,cmd/tail,srd055,0.8102,81,619777,1,0,0.0,2026-03-30T00:25:46+00:00,2026-03-30T00:25:46+00:00,0.0
3970,1,cmd/cp,srd056,1.0976,138,886740,1,0,0.0,2026-03-30T00:28:21+00:00,2026-03-30T00:28:21+00:00,0.0
3972,1,cmd/cp,srd056,1.8822,508,918544,1,0,0.0,2026-03-30T00:38:54+00:00,2026-03-30T00:38:54+00:00,0.0
3973,1,cmd/cp,srd056,3.1568,911,1788948,1,0,0.0,2026-03-30T00:54:23+00:00,2026-03-30T00:54:23+00:00,0.0
3974,1,cmd/cp,srd056,1.0515,137,778225,1,0,0.0,2026-03-30T00:56:58+00:00,2026-03-30T00:56:58+00:00,0.0
3975,1,cmd/mv,srd057,1.4065,221,1014129,1,0,0.0,2026-03-30T01:00:56+00:00,2026-03-30T01:00:56+00:00,0.0
3977,1,cmd/mv,srd057,2.1029,585,1067615,1,0,0.0,2026-03-30T01:12:38+00:00,2026-03-30T01:12:38+00:00,0.0
3978,1,cmd/mv,srd057,0.9385,127,655052,1,0,0.0,2026-03-30T01:15:05+00:00,2026-03-30T01:15:05+00:00,0.0
3979,1,cmd/mv,srd057,1.0016,178,759989,1,0,0.0,2026-03-30T01:18:21+00:00,2026-03-30T01:18:21+00:00,0.0
3980,1,cmd/rm,srd058,1.2328,177,1006107,1,0,0.0,2026-03-30T01:21:36+00:00,2026-03-30T01:21:36+00:00,0.0
3982,1,cmd/rm,srd058,1.0315,137,863288,1,0,0.0,2026-03-30T01:25:51+00:00,2026-03-30T01:25:51+00:00,0.0
3983,1,cmd/rm,srd058,2.1117,504,1434713,1,0,0.0,2026-03-30T01:34:35+00:00,2026-03-30T01:34:35+00:00,0.0
3984,1,cmd/rm,srd058,1.1744,147,1105476,1,0,0.0,2026-03-30T01:37:22+00:00,2026-03-30T01:37:22+00:00,0.0
3985,1,cmd/sleep,srd061,1.016,110,951761,1,0,0.0,2026-03-30T01:39:33+00:00,2026-03-30T01:39:33+00:00,0.0
3987,1,cmd/sleep,srd061,0.756,93,466774,1,0,0.0,2026-03-30T01:43:00+00:00,2026-03-30T01:43:00+00:00,0.0
3988,1,cmd/sleep,srd061,0.657,58,380646,1,0,0.0,2026-03-30T01:44:15+00:00,2026-03-30T01:44:15+00:00,0.0
3989,1,cmd/sleep,srd061,0.7269,80,436370,1,0,0.0,2026-03-30T01:45:54+00:00,2026-03-30T01:45:54+00:00,0.0
3990,1,cmd/date,srd060,1.8111,530,670410,1,0,0.0,2026-03-30T01:55:01+00:00,2026-03-30T01:55:01+00:00,0.0
3992,1,cmd/date,srd060,1.2187,170,1138476,1,0,0.0,2026-03-30T01:59:32+00:00,2026-03-30T01:59:32+00:00,0.0
3993,1,cmd/date,srd060,1.0057,106,907186,1,0,0.0,2026-03-30T02:01:37+00:00,2026-03-30T02:01:37+00:00,0.0
3994,1,cmd/date,srd060,0.7995,79,619497,1,0,0.0,2026-03-30T02:03:17+00:00,2026-03-30T02:03:17+00:00,0.0
3995,1,cmd/touch,srd062,1.0069,132,691869,1,0,0.0,2026-03-30T02:05:47+00:00,2026-03-30T02:05:47+00:00,0.0
3997,1,cmd/touch,srd062,1.49,320,958638,1,0,0.0,2026-03-30T02:12:49+00:00,2026-03-30T02:12:49+00:00,0.0
3998,1,cmd/touch,srd062,2.1772,563,1262846,1,0,0.0,2026-03-30T02:22:34+00:00,2026-03-30T02:22:34+00:00,0.0
3999,1,cmd/touch,srd062,0.8373,103,570126,1,0,0.0,2026-03-30T02:24:38+00:00,2026-03-30T02:24:38+00:00,0.0
4000,1,cmd/timeout,srd063,0.9263,124,748728,1,0,0.0,2026-03-30T02:27:01+00:00,2026-03-30T02:27:01+00:00,0.0
4002,1,cmd/timeout,srd063,3.8548,1064,2736943,1,0,0.0,2026-03-30T02:46:27+00:00,2026-03-30T02:46:27+00:00,0.0
4003,1,cmd/timeout,srd063,1.7012,307,1422305,1,0,0.0,2026-03-30T02:51:56+00:00,2026-03-30T02:51:56+00:00,0.0
4004,1,cmd/timeout,srd063,1.7399,256,1539980,1,0,0.0,2026-03-30T02:56:31+00:00,2026-03-30T02:56:31+00:00,0.0
4005,1,cmd/shuf,srd064,1.0185,101,756964,1,0,0.0,2026-03-30T02:58:30+00:00,2026-03-30T02:58:30+00:00,0.0
4007,1,cmd/shuf,srd064,1.67,1062,94690,1,0,0.0,2026-03-30T03:18:00+00:00,2026-03-30T03:18:00+00:00,0.0
4008,1,cmd/shuf,srd064,1.5054,380,554783,1,0,0.0,2026-03-30T03:24:45+00:00,2026-03-30T03:24:45+00:00,0.0
4009,1,cmd/shuf,srd064,0.8586,87,651422,1,0,0.0,2026-03-30T03:26:36+00:00,2026-03-30T03:26:36+00:00,0.0
4010,1,cmd/factor,srd065,0.7258,72,513341,1,0,0.0,2026-03-30T03:28:09+00:00,2026-03-30T03:28:09+00:00,0.0
4012,1,cmd/factor,srd065,1.5548,384,1091239,1,0,0.0,2026-03-30T03:36:23+00:00,2026-03-30T03:36:23+00:00,0.0
4013,1,cmd/factor,srd065,1.2467,152,1307048,1,0,0.0,2026-03-30T03:39:13+00:00,2026-03-30T03:39:13+00:00,0.0
4014,1,cmd/factor,srd065,0.9514,110,820462,1,0,0.0,2026-03-30T03:41:22+00:00,2026-03-30T03:41:22+00:00,0.0
4015,1,cmd/expr,srd066,1.8135,352,1477908,1,0,0.0,2026-03-30T03:47:31+00:00,2026-03-30T03:47:31+00:00,0.0
4017,1,cmd/expr,srd066,1.4276,349,616255,1,0,0.0,2026-03-30T03:55:12+00:00,2026-03-30T03:55:12+00:00,0.0
4018,1,cmd/expr,srd066,0.8884,86,764406,1,0,0.0,2026-03-30T03:56:55+00:00,2026-03-30T03:56:55+00:00,0.0
4019,1,cmd/expr,srd066,1.0063,134,791239,1,0,0.0,2026-03-30T03:59:27+00:00,2026-03-30T03:59:27+00:00,0.0
4020,1,cmd/split,srd067,1.2514,351,567116,1,0,0.0,2026-03-30T04:05:38+00:00,2026-03-30T04:05:38+00:00,0.0
4022,1,cmd/split,srd067,3.7257,1071,2244246,1,0,0.0,2026-03-30T04:25:20+00:00,2026-03-30T04:25:20+00:00,0.0
4023,1,cmd/split,srd067,1.3104,291,530893,1,0,0.0,2026-03-30T04:30:30+00:00,2026-03-30T04:30:30+00:00,0.0
4024,1,cmd/split,srd067,0.8346,73,639835,1,0,0.0,2026-03-30T04:32:03+00:00,2026-03-30T04:32:03+00:00,0.0
4025,1,cmd/csplit,srd068,2.7433,889,1386749,1,0,0.0,2026-03-30T04:47:10+00:00,2026-03-30T04:47:10+00:00,0.0
4027,1,cmd/csplit,srd068,3.1779,961,2054873,1,0,0.0,2026-03-30T05:05:09+00:00,2026-03-30T05:05:09+00:00,0.0
4028,1,cmd/csplit,srd068,0.8002,69,618042,1,0,0.0,2026-03-30T05:06:38+00:00,2026-03-30T05:06:38+00:00,0.0
4029,1,cmd/csplit,srd068,1.3903,165,1494600,1,0,0.0,2026-03-30T05:09:42+00:00,2026-03-30T05:09:42+00:00,0.0
4030,1,cmd/join,srd069,1.2614,260,763972,1,0,0.0,2026-03-30T05:14:18+00:00,2026-03-30T05:14:18+00:00,0.0
4032,1,cmd/join,srd069,0.9603,138,624341,1,0,0.0,2026-03-30T05:18:51+00:00,2026-03-30T05:18:51+00:00,0.0
4033,1,cmd/join,srd069,1.0476,172,520802,1,0,0.0,2026-03-30T05:22:04+00:00,2026-03-30T05:22:04+00:00,0.0
4034,1,cmd/join,srd069,2.354,709,1502353,1,0,0.0,2026-03-30T05:34:12+00:00,2026-03-30T05:34:12+00:00,0.0
4035,1,cmd/fmt,srd070,1.1752,198,969265,1,0,0.0,2026-03-30T05:37:48+00:00,2026-03-30T05:37:48+00:00,0.0
4037,1,cmd/fmt,srd070,2.9989,919,1553855,1,0,0.0,2026-03-30T05:55:13+00:00,2026-03-30T05:55:13+00:00,0.0
4038,1,cmd/fmt,srd070,4.5082,1443,2265249,1,0,0.0,2026-03-30T06:19:34+00:00,2026-03-30T06:19:34+00:00,0.0
4039,1,cmd/fmt,srd070,0.7425,83,541796,1,0,0.0,2026-03-30T06:21:17+00:00,2026-03-30T06:21:17+00:00,0.0
4040,1,cmd/numfmt,srd071,1.6545,368,1131167,1,0,0.0,2026-03-30T06:27:43+00:00,2026-03-30T06:27:43+00:00,0.0
4042,1,cmd/numfmt,srd071,2.3914,842,647057,1,0,0.0,2026-03-30T06:43:43+00:00,2026-03-30T06:43:43+00:00,0.0
4043,1,cmd/numfmt,srd071,2.0409,505,1314193,1,0,0.0,2026-03-30T06:52:25+00:00,2026-03-30T06:52:25+00:00,0.0
4044,1,cmd/numfmt,srd071,1.3969,331,641672,1,0,0.0,2026-03-30T06:58:14+00:00,2026-03-30T06:58:14+00:00,0.0
4045,1,cmd/od,srd072,3.1882,1094,1414524,1,0,0.0,2026-03-30T07:16:45+00:00,2026-03-30T07:16:45+00:00,0.0
4047,1,cmd/od,srd072,1.476,374,623158,1,0,0.0,2026-03-30T07:24:57+00:00,2026-03-30T07:24:57+00:00,0.0
4048,1,cmd/od,srd072,1.3122,312,624894,1,0,0.0,2026-03-30T07:30:27+00:00,2026-03-30T07:30:27+00:00,0.0
4049,1,cmd/od,srd072,1.5039,247,1383662,1,0,0.0,2026-03-30T07:34:53+00:00,2026-03-30T07:34:53+00:00,0.0
4050,1,cmd/printf,srd073,2.4473,834,868211,1,0,0.0,2026-03-30T07:49:06+00:00,2026-03-30T07:49:06+00:00,0.0
4052,1,cmd/printf,srd073,1.1601,247,501970,1,0,0.0,2026-03-30T07:55:09+00:00,2026-03-30T07:55:09+00:00,0.0
4053,1,cmd/printf,srd073,0.8655,95,695970,1,0,0.0,2026-03-30T07:57:07+00:00,2026-03-30T07:57:07+00:00,0.0
4054,1,cmd/printf,srd073,1.7425,280,1643903,1,0,0.0,2026-03-30T08:02:06+00:00,2026-03-30T08:02:06+00:00,0.0
4055,2,cmd/sha224sum,srd074,1.3486,136,698306,1,1,0.5013,2026-03-30T08:04:07+00:00,2026-03-30T08:04:07+00:00,0.0
4058,1,cmd/sha224sum,srd074,0.997,171,873896,1,0,0.0,2026-03-30T08:10:05+00:00,2026-03-30T08:10:05+00:00,0.0
4059,1,cmd/sha384sum,srd075,0.6763,71,379040,1,0,0.0,2026-03-30T08:11:37+00:00,2026-03-30T08:11:37+00:00,0.0
4060,2,cmd/sha384sum,srd075,1.3799,123,769877,1,1,0.627,2026-03-30T08:13:08+00:00,2026-03-30T08:13:08+00:00,0.0
4063,1,cmd/b2sum,srd076,1.3571,268,979061,1,0,0.0,2026-03-30T08:21:20+00:00,2026-03-30T08:21:20+00:00,0.0
4064,1,cmd/b2sum,srd076,1.1446,130,1025601,1,0,0.0,2026-03-30T08:23:51+00:00,2026-03-30T08:23:51+00:00,0.0
4065,1,cmd/b2sum,srd076,1.4961,240,1421234,1,0,0.0,2026-03-30T08:28:12+00:00,2026-03-30T08:28:12+00:00,0.0
4067,1,cmd/b2sum,srd076,0.8598,90,705894,1,0,0.0,2026-03-30T08:31:44+00:00,2026-03-30T08:31:44+00:00,0.0
4068,1,cmd/cksum,srd077,0.7882,91,531762,1,0,0.0,2026-03-30T08:33:37+00:00,2026-03-30T08:33:37+00:00,0.0
4069,1,cmd/cksum,srd077,2.2415,688,996113,1,0,0.0,2026-03-30T08:45:26+00:00,2026-03-30T08:45:26+00:00,0.0
4070,1,cmd/cksum,srd077,0.7158,65,520829,1,0,0.0,2026-03-30T08:46:54+00:00,2026-03-30T08:46:54+00:00,0.0
4072,1,cmd/sum,srd078,0.8735,94,634128,1,0,0.0,2026-03-30T08:51:22+00:00,2026-03-30T08:51:22+00:00,0.0
4073,1,cmd/sum,srd078,0.656,60,361429,1,0,0.0,2026-03-30T08:52:41+00:00,2026-03-30T08:52:41+00:00,0.0
4074,1,cmd/sum,srd078,0.678,53,508406,1,0,0.0,2026-03-30T08:53:54+00:00,2026-03-30T08:53:54+00:00,0.0
4075,1,cmd/base32,srd079,1.7408,212,2001043,1,0,0.0,2026-03-30T08:57:44+00:00,2026-03-30T08:57:44+00:00,0.0
4077,1,cmd/base32,srd079,1.1331,129,1143303,1,0,0.0,2026-03-30T09:01:47+00:00,2026-03-30T09:01:47+00:00,0.0
4078,1,cmd/base32,srd079,1.028,178,932871,1,0,0.0,2026-03-30T09:05:03+00:00,2026-03-30T09:05:03+00:00,0.0
4079,1,cmd/base64,srd080,0.7558,101,450255,1,0,0.0,2026-03-30T09:07:04+00:00,2026-03-30T09:07:04+00:00,0.0
4080,1,cmd/base64,srd080,0.9463,109,905447,1,0,0.0,2026-03-30T09:09:12+00:00,2026-03-30T09:09:12+00:00,0.0
4082,1,cmd/base64,srd080,0.7878,82,660997,1,0,0.0,2026-03-30T09:12:31+00:00,2026-03-30T09:12:31+00:00,0.0
4083,1,cmd/basenc,srd081,0.9515,123,707729,1,0,0.0,2026-03-30T09:14:53+00:00,2026-03-30T09:14:53+00:00,0.0
4084,1,cmd/basenc,srd081,1.6038,441,815394,1,0,0.0,2026-03-30T09:22:34+00:00,2026-03-30T09:22:34+00:00,0.0
4085,1,cmd/basenc,srd081,0.812,74,616788,1,0,0.0,2026-03-30T09:24:08+00:00,2026-03-30T09:24:08+00:00,0.0
4087,2,cmd/link,srd084,1.0958,96,613633,1,1,0.4864,2026-03-30T09:28:32+00:00,2026-03-30T09:28:32+00:00,0.0
4089,1,cmd/link,srd084,0.6559,62,425032,1,0,0.0,2026-03-30T09:30:42+00:00,2026-03-30T09:30:42+00:00,0.0
4090,1,cmd/sync,srd085,0.7371,116,356752,1,0,0.0,2026-03-30T09:32:59+00:00,2026-03-30T09:32:59+00:00,0.0
4092,1,cmd/stat,srd082,4.0288,1247,3450934,1,0,0.0,2026-03-30T10:27:51+00:00,2026-03-30T10:27:51+00:00,0.0
4093,1,cmd/stat,srd082,2.5241,753,1412603,1,0,0.0,2026-03-30T10:40:44+00:00,2026-03-30T10:40:44+00:00,0.0
4094,1,cmd/stat,srd082,1.5212,217,1576666,1,0,0.0,2026-03-30T10:44:41+00:00,2026-03-30T10:44:41+00:00,0.0
4095,1,cmd/sync,srd085,1.1635,234,937759,1,0,0.0,2026-03-30T10:48:53+00:00,2026-03-30T10:48:53+00:00,0.0
4097,1,cmd/truncate,srd083,1.1799,207,755463,1,0,0.0,2026-03-30T10:55:03+00:00,2026-03-30T10:55:03+00:00,0.0
4098,1,cmd/truncate,srd083,0.7317,83,438362,1,0,0.0,2026-03-30T10:56:46+00:00,2026-03-30T10:56:46+00:00,0.0
4099,1,cmd/truncate,srd083,1.0493,157,658365,1,0,0.0,2026-03-30T10:59:41+00:00,2026-03-30T10:59:41+00:00,0.0
4100,1,cmd/chmod,srd089,1.3819,304,857100,1,0,0.0,2026-03-30T11:05:05+00:00,2026-03-30T11:05:05+00:00,0.0
4102,1,cmd/chmod,srd089,1.9689,328,1867272,1,0,0.0,2026-03-30T11:13:00+00:00,2026-03-30T11:13:00+00:00,0.0
4103,1,cmd/chmod,srd089,1.2285,198,846078,1,0,0.0,2026-03-30T11:16:38+00:00,2026-03-30T11:16:38+00:00,0.0
4104,1,cmd/chmod,srd089,0.7239,48,542853,1,0,0.0,2026-03-30T11:17:47+00:00,2026-03-30T11:17:47+00:00,0.0
4105,1,cmd/chgrp,srd090,1.3732,162,1355555,1,0,0.0,2026-03-30T11:20:49+00:00,2026-03-30T11:20:49+00:00,0.0
4107,1,cmd/chgrp,srd090,2.1511,330,2227616,1,0,0.0,2026-03-30T11:28:37+00:00,2026-03-30T11:28:37+00:00,0.0
4108,1,cmd/chgrp,srd090,1.498,243,1467289,1,0,0.0,2026-03-30T11:33:01+00:00,2026-03-30T11:33:01+00:00,0.0
4109,1,cmd/chown,srd091,1.5013,300,921651,1,0,0.0,2026-03-30T11:38:22+00:00,2026-03-30T11:38:22+00:00,0.0
4110,1,cmd/chown,srd091,1.3046,211,746733,1,0,0.0,2026-03-30T11:42:18+00:00,2026-03-30T11:42:18+00:00,0.0
4112,1,cmd/chown,srd091,1.1184,107,1099416,1,0,0.0,2026-03-30T11:46:18+00:00,2026-03-30T11:46:18+00:00,0.0
4113,1,cmd/mkfifo,srd092,0.9455,111,719740,1,0,0.0,2026-03-30T11:48:31+00:00,2026-03-30T11:48:31+00:00,0.0
4114,1,cmd/mkfifo,srd092,0.7073,64,508989,1,0,0.0,2026-03-30T11:49:57+00:00,2026-03-30T11:49:57+00:00,0.0
4115,1,cmd/mknod,srd093,1.4788,400,627010,1,0,0.0,2026-03-30T11:56:57+00:00,2026-03-30T11:56:57+00:00,0.0
4117,1,cmd/mknod,srd093,0.8429,82,740322,1,0,0.0,2026-03-30T12:00:20+00:00,2026-03-30T12:00:20+00:00,0.0
4118,1,cmd/nice,srd094,1.0638,235,495543,1,0,0.0,2026-03-30T12:04:33+00:00,2026-03-30T12:04:33+00:00,0.0
4119,1,cmd/nice,srd094,1.0746,129,1124586,1,0,0.0,2026-03-30T12:07:01+00:00,2026-03-30T12:07:01+00:00,0.0
4120,1,cmd/nohup,srd095,1.0746,183,749094,1,0,0.0,2026-03-30T12:10:23+00:00,2026-03-30T12:10:23+00:00,0.0
4122,1,cmd/nohup,srd095,1.0601,111,878491,1,0,0.0,2026-03-30T12:14:54+00:00,2026-03-30T12:14:54+00:00,0.0
4123,1,cmd/users,srd096,0.8232,53,562293,1,0,0.0,2026-03-30T12:16:05+00:00,2026-03-30T12:16:05+00:00,0.0
4124,1,cmd/users,srd096,1.5116,168,1877845,1,0,0.0,2026-03-30T12:19:16+00:00,2026-03-30T12:19:16+00:00,0.0
4125,1,cmd/who,srd097,1.2443,163,987614,1,0,0.0,2026-03-30T12:22:18+00:00,2026-03-30T12:22:18+00:00,0.0
4127,1,cmd/who,srd097,2.1259,536,1357043,1,0,0.0,2026-03-30T12:33:22+00:00,2026-03-30T12:33:22+00:00,0.0
4128,1,cmd/who,srd097,1.7236,476,1032257,1,0,0.0,2026-03-30T12:41:39+00:00,2026-03-30T12:41:39+00:00,0.0
4129,1,cmd/pinky,srd098,4.2183,1239,2904242,1,0,0.0,2026-03-30T13:02:37+00:00,2026-03-30T13:02:37+00:00,0.0
4130,1,cmd/pinky,srd098,1.2573,231,983653,1,0,0.0,2026-03-30T13:06:49+00:00,2026-03-30T13:06:49+00:00,0.0
4132,1,cmd/pinky,srd098,0.9678,173,699883,1,0,0.0,2026-03-30T13:11:56+00:00,2026-03-30T13:11:56+00:00,0.0
4133,1,cmd/shred,srd099,2.0097,388,1765767,1,0,0.0,2026-03-30T13:18:47+00:00,2026-03-30T13:18:47+00:00,0.0
4134,1,cmd/shred,srd099,1.5578,390,707868,1,0,0.0,2026-03-30T13:25:40+00:00,2026-03-30T13:25:40+00:00,0.0
4135,1,cmd/shred,srd099,0.8888,97,712289,1,0,0.0,2026-03-30T13:27:39+00:00,2026-03-30T13:27:39+00:00,0.0
4137,1,cmd/chroot,srd100,0.796,90,578856,1,0,0.0,2026-03-30T13:31:44+00:00,2026-03-30T13:31:44+00:00,0.0
4138,1,cmd/chroot,srd100,0.6436,99,286018,0,1,0.6436,2026-03-30T13:33:45+00:00,2026-03-30T13:33:45+00:00,0.0
4139,1,cmd/chroot,srd100,0.8204,121,528409,1,0,0.0,2026-03-30T13:36:06+00:00,2026-03-30T13:36:06+00:00,0.0
4140,1,cmd/install,srd101,1.5397,371,617665,1,0,0.0,2026-03-30T13:42:37+00:00,2026-03-30T13:42:37+00:00,0.0
4142,1,cmd/install,srd101,1.1593,202,899634,1,0,0.0,2026-03-30T13:48:09+00:00,2026-03-30T13:48:09+00:00,0.0
4143,1,cmd/install,srd101,1.5144,252,1220064,1,0,0.0,2026-03-30T13:52:42+00:00,2026-03-30T13:52:42+00:00,0.0
4144,1,cmd/tsort,srd102,2.1997,260,2772640,1,0,0.0,2026-03-30T13:57:23+00:00,2026-03-30T13:57:23+00:00,0.0
4145,1,cmd/tsort,srd102,2.294,475,2116906,1,0,0.0,2026-03-30T14:05:38+00:00,2026-03-30T14:05:38+00:00,0.0
4147,1,cmd/pathchk,srd103,0.5621,82,350753,1,0,0.0,2026-03-30T14:09:40+00:00,2026-03-30T14:09:40+00:00,0.0
4148,1,cmd/pathchk,srd103,1.3815,416,425414,1,0,0.0,2026-03-30T14:16:59+00:00,2026-03-30T14:16:59+00:00,0.0
4149,1,cmd/pathchk,srd103,0.8269,118,588137,1,0,0.0,2026-03-30T14:19:20+00:00,2026-03-30T14:19:20+00:00,0.0
4150,1,cmd/pathchk,srd103,1.1959,262,716978,1,0,0.0,2026-03-30T14:24:04+00:00,2026-03-30T14:24:04+00:00,0.0
4152,1,cmd/test,srd104,0.8348,108,598921,1,0,0.0,2026-03-30T14:28:23+00:00,2026-03-30T14:28:23+00:00,0.0
4153,2,cmd/test,srd104,1.7249,300,917497,1,1,0.6696,2026-03-30T14:31:52+00:00,2026-03-30T14:31:52+00:00,0.0
4157,1,cmd/df,srd106,1.6043,433,992061,1,0,0.0,2026-03-30T14:44:12+00:00,2026-03-30T14:44:12+00:00,0.0
4158,1,cmd/df,srd106,1.288,257,922084,1,0,0.0,2026-03-30T14:48:50+00:00,2026-03-30T14:48:50+00:00,0.0
4159,1,cmd/df,srd106,1.394,270,891803,1,0,0.0,2026-03-30T14:53:42+00:00,2026-03-30T14:53:42+00:00,0.0
4160,1,cmd/df,srd106,0.9673,184,585529,1,0,0.0,2026-03-30T14:57:07+00:00,2026-03-30T14:57:07+00:00,0.0
4162,1,cmd/df,srd106,1.6868,428,1362280,1,0,0.0,2026-03-30T15:06:57+00:00,2026-03-30T15:06:57+00:00,0.0
4163,1,cmd/dir,srd107,3.5472,891,2860547,1,0,0.0,2026-03-30T15:22:10+00:00,2026-03-30T15:22:10+00:00,0.0
4164,1,cmd/dir,srd107,2.6039,713,1710069,1,0,0.0,2026-03-30T15:34:26+00:00,2026-03-30T15:34:26+00:00,0.0
4165,1,cmd/dir,srd107,0.9101,80,752947,1,0,0.0,2026-03-30T20:06:34+00:00,2026-03-30T20:06:34+00:00,0.0
4168,1,cmd/vdir,srd108,1.4357,287,906146,1,0,0.0,2026-03-30T20:13:51+00:00,2026-03-30T20:13:51+00:00,0.0
4169,1,cmd/vdir,srd108,1.1864,149,998629,1,0,0.0,2026-03-30T20:16:40+00:00,2026-03-30T20:16:40+00:00,0.0
4170,1,cmd/vdir,srd108,1.5599,255,1340644,1,0,0.0,2026-03-30T20:21:16+00:00,2026-03-30T20:21:16+00:00,0.0
4171,1,cmd/dircolors,srd109,0.803,89,592042,1,0,0.0,2026-03-30T20:23:03+00:00,2026-03-30T20:23:03+00:00,0.0
4173,1,cmd/dircolors,srd109,2.7903,726,2188444,1,0,0.0,2026-03-30T20:37:15+00:00,2026-03-30T20:37:15+00:00,0.0
4174,1,cmd/dircolors,srd109,1.3058,162,1333679,1,0,0.0,2026-03-30T20:40:16+00:00,2026-03-30T20:40:16+00:00,0.0
4175,1,cmd/dircolors,srd109,1.8455,224,2243220,1,0,0.0,2026-03-30T20:44:20+00:00,2026-03-30T20:44:20+00:00,0.0
4176,1,cmd/chronic,srd112,1.1442,186,997906,1,0,0.0,2026-03-30T20:47:45+00:00,2026-03-30T20:47:45+00:00,0.0
4178,1,cmd/chronic,srd112,1.2125,145,1223096,1,0,0.0,2026-03-30T20:52:18+00:00,2026-03-30T20:52:18+00:00,0.0
4179,1,cmd/pee,srd113,0.9845,73,778299,1,0,0.0,2026-03-30T20:53:54+00:00,2026-03-30T20:53:54+00:00,0.0
4180,1,cmd/pee,srd113,0.6593,49,493949,1,0,0.0,2026-03-30T20:55:03+00:00,2026-03-30T20:55:03+00:00,0.0
4181,1,cmd/vidir,srd114,1.6639,249,1351393,1,0,0.0,2026-03-30T20:59:28+00:00,2026-03-30T20:59:28+00:00,0.0
4183,1,cmd/vidir,srd114,0.8547,122,597316,1,0,0.0,2026-03-30T21:03:41+00:00,2026-03-30T21:03:41+00:00,0.0
4184,1,cmd/ts,srd004,1.7542,424,1154748,1,0,0.0,2026-03-30T21:11:04+00:00,2026-03-30T21:11:04+00:00,0.0
4185,1,cmd/ts,srd004,1.2516,160,1145340,1,0,0.0,2026-03-30T21:14:04+00:00,2026-03-30T21:14:04+00:00,0.0
4186,1,cmd/ts,srd004,1.5636,314,1164618,1,0,0.0,2026-03-30T21:19:38+00:00,2026-03-30T21:19:38+00:00,0.0
4188,1,cmd/ts,srd004,1.2078,228,989523,1,0,0.0,2026-03-30T21:25:32+00:00,2026-03-30T21:25:32+00:00,0.0
4189,1,cmd/ts,srd004,1.2735,356,528816,1,0,0.0,2026-03-30T21:31:47+00:00,2026-03-30T21:31:47+00:00,0.0
4190,1,cmd/ts,srd004,2.8952,854,1862895,1,0,0.0,2026-03-30T21:46:22+00:00,2026-03-30T21:46:22+00:00,0.0
4191,1,cmd/ts,srd004,0.8374,95,579482,1,0,0.0,2026-03-30T21:48:17+00:00,2026-03-30T21:48:17+00:00,0.0
4193,1,cmd/ts,srd004,1.2523,275,547959,1,0,0.0,2026-03-30T21:54:41+00:00,2026-03-30T21:54:41+00:00,0.0
4194,1,cmd/stty,srd105,3.432,1139,2282309,1,0,0.0,2026-03-30T22:29:37+00:00,2026-03-30T22:29:37+00:00,0.0
4195,1,cmd/stty,srd105,2.7423,817,1303462,1,0,0.0,2026-03-30T22:43:34+00:00,2026-03-30T22:43:34+00:00,0.0
